sample_id,image_id,annotation_id,category_name,view,image_path,prompt,model,runtime_seconds,answer,evidence,parse_ok,raw_response
tennis_racket_44877_656268,44877,656268,tennis racket,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/tennis_racket_44877_656268/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""tennis racket"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.1173579692840576,YES,Tennis racket is clearly visible in the image.,True," ```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Tennis racket is clearly visible in the image.""
}
``` "
tennis_racket_44877_656268,44877,656268,tennis racket,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/tennis_racket_44877_656268/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""tennis racket"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.386445999145508,NO,No tennis racket is visibly present in the image.,True," ```json
{
  ""answer"": ""NO"",
  ""evidence"": ""No tennis racket is visibly present in the image.""
}
``` "
tennis_racket_522889_657613,522889,657613,tennis racket,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/tennis_racket_522889_657613/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""tennis racket"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.266069173812866,YES,"Tennis racket is clearly visible in the image, being held by the player.",True," ```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Tennis racket is clearly visible in the image, being held by the player.""
}
``` "
tennis_racket_522889_657613,522889,657613,tennis racket,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/tennis_racket_522889_657613/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""tennis racket"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.23486590385437,YES,The image shows a tennis racket with a blue background.,True," ```json
{
  ""answer"": ""YES"",
  ""evidence"": ""The image shows a tennis racket with a blue background.""
}
``` "
tennis_racket_522889_657613,522889,657613,tennis racket,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/tennis_racket_522889_657613/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""tennis racket"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.2609100341796875,NO,No tennis racket is visible in the image.,True," ```json
{
  ""answer"": ""NO"",
  ""evidence"": ""No tennis racket is visible in the image.""
}
``` "
baseball_bat_57232_1476315,57232,1476315,baseball bat,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_57232_1476315/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.2148549556732178,YES,"Baseball bats are clearly visible in the image, placed on a rack or stand.",True," ```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Baseball bats are clearly visible in the image, placed on a rack or stand.""
}
``` "
baseball_bat_57232_1476315,57232,1476315,baseball bat,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_57232_1476315/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.686882734298706,NO,"The image shows a collection of wooden objects that resemble baseball bats, but they are not actual baseball bats. They appear to be decorative or possibly used for some other purpose.",True," ```json
{
  ""answer"": ""NO"",
  ""evidence"": ""The image shows a collection of wooden objects that resemble baseball bats, but they are not actual baseball bats. They appear to be decorative or possibly used for some other purpose.""
}
``` "
baseball_bat_57232_1476315,57232,1476315,baseball bat,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_57232_1476315/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.3129310607910156,YES,"Baseball bats are clearly visible in the image, placed on a rack or display.",True," ```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Baseball bats are clearly visible in the image, placed on a rack or display.""
}
``` "
baseball_bat_158227_629940,158227,629940,baseball bat,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_158227_629940/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,1.9844820499420166,NO,No baseball bat is visible in the image.,True," ```json
{
  ""answer"": ""NO"",
  ""evidence"": ""No baseball bat is visible in the image.""
}
``` "
baseball_bat_158227_629940,158227,629940,baseball bat,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_158227_629940/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.1044232845306396,YES,Baseball bat is clearly visible in the image.,True," ```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Baseball bat is clearly visible in the image.""
}
``` "
baseball_bat_158227_629940,158227,629940,baseball bat,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_158227_629940/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,1.9327659606933594,NO,No baseball bat is visible in the image.,True," ```json
{
  ""answer"": ""NO"",
  ""evidence"": ""No baseball bat is visible in the image.""
}
``` "
baseball_bat_284743_627441,284743,627441,baseball bat,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_284743_627441/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.197567939758301,YES,Baseball bat is clearly visible in the image.,True," ```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Baseball bat is clearly visible in the image.""
}
``` "
baseball_bat_284743_627441,284743,627441,baseball bat,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_284743_627441/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.0426740646362305,NO,No baseball bat is visibly present in the image.,True," ```json
{
  ""answer"": ""NO"",
  ""evidence"": ""No baseball bat is visibly present in the image.""
}
``` "
baseball_bat_284743_627441,284743,627441,baseball bat,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_284743_627441/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.125552177429199,NO,No baseball bat is visibly present in the image.,True," ```json
{
  ""answer"": ""NO"",
  ""evidence"": ""No baseball bat is visibly present in the image.""
}
``` "
baseball_bat_264968_631256,264968,631256,baseball bat,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_264968_631256/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.039139747619629,NO,No baseball bat is visible in the image.,True," ```json
{
  ""answer"": ""NO"",
  ""evidence"": ""No baseball bat is visible in the image.""
}
``` "
baseball_bat_264968_631256,264968,631256,baseball bat,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_264968_631256/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.1984097957611084,NO,No baseball bat is visibly present in the image.,True," ```json
{
  ""answer"": ""NO"",
  ""evidence"": ""No baseball bat is visibly present in the image.""
}
``` "
baseball_bat_264968_631256,264968,631256,baseball bat,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_264968_631256/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.1173949241638184,NO,No baseball bat is visibly present in the image.,True," ```json
{
  ""answer"": ""NO"",
  ""evidence"": ""No baseball bat is visibly present in the image.""
}
``` "
baseball_bat_254516_628997,254516,628997,baseball bat,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_254516_628997/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,1.990987777709961,NO,No baseball bat is visibly present in the image.,True," ```json
{
  ""answer"": ""NO"",
  ""evidence"": ""No baseball bat is visibly present in the image.""
}
``` "
baseball_bat_254516_628997,254516,628997,baseball bat,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_254516_628997/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.052633762359619,YES,Baseball bat is clearly visible in the image.,True," ```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Baseball bat is clearly visible in the image.""
}
``` "
baseball_bat_254516_628997,254516,628997,baseball bat,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/baseball_bat_254516_628997/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""baseball bat"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.0081138610839844,NO,No baseball bat is visibly present in the image.,True," ```json
{
  ""answer"": ""NO"",
  ""evidence"": ""No baseball bat is visibly present in the image.""
}
``` "
skateboard_125472_639877,125472,639877,skateboard,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_125472_639877/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.6910369396209717,YES,"Skateboard is clearly visible in the image, with its wheels and deck partially obscured by the skater's feet.",True," ```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Skateboard is clearly visible in the image, with its wheels and deck partially obscured by the skater's feet.""
}
``` "
skateboard_125472_639877,125472,639877,skateboard,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_125472_639877/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.0966439247131348,NO,No skateboard is visibly present in the image.,True," ```json
{
  ""answer"": ""NO"",
  ""evidence"": ""No skateboard is visibly present in the image.""
}
``` "
skateboard_125472_639877,125472,639877,skateboard,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_125472_639877/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.219650983810425,YES,"Skateboard is clearly visible in the image, with its wheels and deck partially obscured by the skater's feet.",True," ```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Skateboard is clearly visible in the image, with its wheels and deck partially obscured by the skater's feet.""
}
``` "
skateboard_562229_639293,562229,639293,skateboard,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_562229_639293/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",llava:7b,2.2517249584198,YES,"Skateboard is clearly visible in the image, with a person standing on it.",True," ```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Skateboard is clearly visible in the image, with a person standing on it.""
}
``` "
